#OTU ID	co14-2	conps2g-9	co14-5	co12g-7	co16-6	co12g-1	co14c6	co14-4	co14-6	co12g-3	co12-2	conps1g-3	conps2g-8	co12-10	co12-3	co12-6	co12-5	co12-1	co12-4	co14-11	co16-10	co16-2	conps2g-7	co14-12	co12g-8	conps2g-3	co16-3	co16-1	conps2g-1	conps2g-2	conps1g-8	co12-12	co12-11	conps1g-2	co16-5	conps1g-9	conps1g-1	co14c11	PC-fungal	co16-12	co16-4	co16-11	conps1g-7	co14-3	co14c4	co14c5	co14-10	co14-1	co12g-2	co14c12	co14c10	co12g-9	NC-fungal	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
denovo313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9900);p__Entomophthoromycota(0.4000);c__Basidiobolomycetes(0.4000);o__Basidiobolales(0.4000);f__Cortinariaceae(0.0400);g__Cortinarius(0.0400);s__Inocybe_gymnocarpa_SH210566.07FU(0.0100)	Inocybe	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Agaricoid	NULL	Sensu stricto (Matheny 2009).	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Matheny PB. 2009. McIlvainea 18:11-21; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
denovo3131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.8400);c__Agaricomycetes(0.8400);o__Agaricales(0.4600);f__Inocybaceae(0.1600);g__Inocybe(0.1500);s__Galerina_atkinsoniana_SH176914.07FU(0.0500)	Galerina	13	Pathotroph-Saprotroph	Bryophyte Parasite-Leaf Saprotroph-Soil Saprotroph-Undefined Saprotroph-Wood Saprotroph	Probable	Agaricoid	White Rot	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Fungi(0.6600);p__Basidiomycota(0.6200);c__Agaricomycetes(0.6200);o__Agaricales(0.6200);f__Hygrophoraceae(0.6100);g__Inocybe(0.0100);s__Inocybe_subcarpta_SH190061.07FU(0.0100)	Inocybe	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Agaricoid	NULL	Sensu stricto (Matheny 2009).	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Matheny PB. 2009. McIlvainea 18:11-21; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
denovo3147	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.1800);c__Agaricomycetes(0.1800);o__Cantharellales(0.1800);f__Cantharellales_fam_Incertae_sedis(0.0300);g__Sistotrema(0.0200);s__Sistotrema_sernanderi_SH016916.07FU(0.0100)	Sistotrema	13	Saprotroph-Symbiotroph	Ectomycorrhizal-Wood Saprotroph	Possible	Corticioid	White Rot	NULL	Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo; Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 (ECM/not ECM).; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 pro parte.; http://mycorrhizas.info/ecmf.html (ECM/not ECM).
denovo3150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Ascomycota(0.5900);c__Xylonomycetes(0.4000);o__Symbiotaphrinales(0.4000);f__Symbiotaphrinaceae(0.4000);g__Symbiotaphrina(0.4000);s__Symbiotaphrina_kochii_SH021199.07FU(0.2400)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9900);p__Ascomycota(0.7400);c__Xylonomycetes(0.2800);o__Symbiotaphrinales(0.2800);f__Symbiotaphrinaceae(0.2800);g__Symbiotaphrina(0.2800);s__Symbiotaphrina_buchneri_SH643910.07FU(0.1700)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3162	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9000);p__Basidiomycota(0.3300);c__Agaricomycetes(0.2800);o__Agaricales(0.2000);f__Inocybaceae(0.0600);g__Inocybe(0.0600);s__Symbiotaphrina_buchneri_SH643910.07FU(0.0300)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9800);p__Ascomycota(0.7200);c__Xylonomycetes(0.2800);o__Symbiotaphrinales(0.2800);f__Symbiotaphrinaceae(0.2800);g__Symbiotaphrina(0.2800);s__Symbiotaphrina_buchneri_SH643910.07FU(0.1800)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Monoblepharomycota(0.5200);c__Monoblepharidomycetes(0.5200);o__Monoblepharidales(0.1800);f__Monoblepharidaceae(0.1100);g__Symbiotaphrina(0.0500);s__Monoblepharis_macrandra_SH010968.07FU(0.0500)	Monoblepharis	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3169	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.9800);c__Agaricomycetes(0.9800);o__Cantharellales(0.9800);f__Ceratobasidiaceae(0.9700);g__Ceratobasidium(0.3700);s__Ceratobasidium_sp(0.2000)	Ceratobasidium	13	Symbiotroph	Ectomycorrhizal	Possible	Corticioid	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9200);p__Basidiomycota(0.3700);c__Agaricomycetes(0.3600);o__Agaricales(0.1600);f__Symbiotaphrinaceae(0.1600);g__Symbiotaphrina(0.1600);s__Symbiotaphrina_buchneri_SH643910.07FU(0.1200)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Ascomycota(0.5100);c__Xylonomycetes(0.1700);o__Symbiotaphrinales(0.1700);f__Symbiotaphrinaceae(0.1700);g__Symbiotaphrina(0.1700);s__Symbiotaphrina_kochii_SH021199.07FU(0.1400)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.8700);c__Agaricomycetes(0.8500);o__Agaricales(0.3800);f__Inocybaceae(0.2400);g__Inocybe(0.2300);s__Inocybe_gymnocarpa_SH210566.07FU(0.0400)	Inocybe	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Agaricoid	NULL	Sensu stricto (Matheny 2009).	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Matheny PB. 2009. McIlvainea 18:11-21; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
denovo3180	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Ascomycota(0.7200);c__Xylonomycetes(0.3500);o__Symbiotaphrinales(0.3500);f__Symbiotaphrinaceae(0.3500);g__Symbiotaphrina(0.3500);s__Symbiotaphrina_buchneri_SH643910.07FU(0.1800)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3200	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Agaricomycetes(1.0000);o__Agaricales(1.0000);f__Agaricaceae(1.0000);g__Tulostoma(1.0000);s__Tulostoma_brumale_SH191023.07FU(0.1900)	Tulostoma	13	Saprotroph	Soil Saprotroph	Probable	Gasteroid	NULL	Common name - stalked puffball	Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Tedersoo L, et al. 2014. Science 346:1256688
denovo3201	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.9900);c__Agaricomycetes(0.9600);o__Agaricales(0.2600);f__Thelephoraceae(0.0600);g__Psathyrella(0.0600);s__Podoscypha_venustula_SH176053.07FU(0.0300)	Podoscypha	13	Saprotroph	Undefined Saprotroph	Probable	NULL	White Rot	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	d__Fungi(1.0000);p__Mucoromycota(0.2500);c__Glomeromycetes(0.2100);o__Endogonales(0.1800);f__Glomeraceae(0.1500);g__Densospora(0.0800);s__Septoglomus_constrictum_SH212912.07FU(0.0200)	Septoglomus	13	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	NULL	NULL	NULL	Redecker D, et al. 2013. Mycorrhiza 23:515-531
denovo3218	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Ascomycota(0.5100);c__Xylonomycetes(0.2600);o__Symbiotaphrinales(0.2600);f__Symbiotaphrinaceae(0.2600);g__Symbiotaphrina(0.2600);s__Symbiotaphrina_kochii_SH021199.07FU(0.1400)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(1.0000);c__Tremellomycetes(1.0000);o__Tremellales(1.0000);f__Tremellaceae(1.0000);g__Cryptococcus(1.0000);s__Cryptococcus_neoformans_SH396687.07FU(0.8200)	Cryptococcus	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Undefined Saprotroph	Possible	Yeast	NULL	NULL	Andrews JH, et al. 1983. Phytopathology 73:228-234; Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego
denovo3232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	d__Fungi(1.0000);p__Mucoromycota(0.8700);c__Umbelopsidomycetes(0.8700);o__Umbelopsidales(0.8700);f__Umbelopsidaceae(0.8700);g__Umbelopsis(0.8700);s__Umbelopsis_dimorpha_SH196089.07FU(0.8700)	Umbelopsis	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)
denovo3233	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	d__Fungi(0.9900);p__Glomeromycota(0.2900);c__Glomeromycetes(0.2700);o__Diversisporales(0.1600);f__Acaulosporaceae(0.1000);g__Acaulospora(0.0600);s__Dietelia_duguetiae_SH526767.07FU(0.0300)	Dietelia	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3234	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9900);p__Monoblepharomycota(0.5100);c__Monoblepharidomycetes(0.5100);o__Monoblepharidales(0.1500);f__Gonapodyaceae(0.0500);g__Gonapodya(0.0500);s__Symbiotaphrina_kochii_SH021199.07FU(0.0200)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9900);p__Chytridiomycota(0.9100);c__Spizellomycetes(0.3900);o__Spizellomycetales(0.3900);f__Spizellomycetaceae(0.2400);g__Spizellomyces(0.2000);s__Spizellomyces_pseudodichotomus_SH196353.07FU(0.0400)	Spizellomyces	13	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Possible	Thallus	NULL	Pollen degrader	Tedersoo L, et al. 2014. Science 346:1256688
denovo3245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Ascomycota(0.9300);c__Dothideomycetes(0.8600);o__Capnodiales(0.7800);f__Gomphaceae(0.0200);g__Geastrum(0.0100);s__Aspergillus_keveii_SH186281.07FU(0.0100)	Aspergillus	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Animal Pathogen-Plant Saprotroph-Soil Saprotroph-Undefined Saprotroph-Wood Saprotroph	Probable	Microfungus	NULL	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Massimo NC, et al. 2015. Microbial Ecology 70:61-76; http://www.apsnet.org/publications/commonnames/Pages/default.aspx; http://www.cdc.gov
denovo3261	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Ascomycota(0.6300);c__Xylonomycetes(0.3000);o__Symbiotaphrinales(0.3000);f__Symbiotaphrinaceae(0.3000);g__Symbiotaphrina(0.3000);s__Symbiotaphrina_kochii_SH021199.07FU(0.2100)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.8100);c__Agaricomycetes(0.6700);o__Agaricales(0.4500);f__Tricholomataceae(0.0400);g__Hygrophorus(0.0400);s__Hygrophorus_hypothejus_SH192801.07FU(0.0400)	Hygrophorus	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Agaricoid	NULL	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
denovo3300	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Ascomycota(0.5900);c__Xylonomycetes(0.3600);o__Symbiotaphrinales(0.3600);f__Symbiotaphrinaceae(0.3600);g__Symbiotaphrina(0.3600);s__Symbiotaphrina_kochii_SH021199.07FU(0.2900)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Basidiomycota(0.6800);c__Agaricomycetes(0.6700);o__Agaricales(0.4700);f__Inocybaceae(0.2500);g__Inocybe(0.2400);s__Marasmiellus_juniperinus_SH029267.07FU(0.0200)	Marasmiellus	13	Saprotroph	Undefined Saprotroph	Probable	Agaricoid	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3328	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(1.0000);p__Ascomycota(0.5100);c__Xylonomycetes(0.2000);o__Symbiotaphrinales(0.2000);f__Symbiotaphrinaceae(0.2000);g__Symbiotaphrina(0.2000);s__Symbiotaphrina_buchneri_SH643910.07FU(0.1400)	Symbiotaphrina	13	Symbiotroph	Animal Endosymbiont	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
denovo3372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Fungi(0.9800);p__Basidiomycota(0.7900);c__Agaricomycetes(0.7300);o__Agaricales(0.4200);f__Marasmiaceae(0.0600);g__Marasmius(0.0600);s__Urocystis_fischeri_SH007549.07FU(0.0300)	Urocystis	13	Pathotroph	Plant Pathogen	Probable	Facultative Yeast	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)
